gene_id,symbol,HPctrl1,HPctrl2,HPctrl3,HPctrl4,HP1hr1,HP1hr2,HP1hr3,HP1hr4,HP4hr1,HP4hr2,HP4hr3,HP4hr4
ENSMUSG00002075075,ENSMUSG00002075075,17.60348513,29.79452228,25.76556487,27.45622782,10.79234775,9.229783767,18.00506005,24.27554074,13.87846787,10.75779927,26.78236964,45.9915805
ENSMUSG00002075070,ENSMUSG00002075070,2.779497652,NA,NA,1.96115913,1.962245046,NA,6.751897517,4.185438058,2.775693574,2.151559854,NA,5.017263327
ENSMUSG00002075067,ENSMUSG00002075067,3.70599687,NA,2.342324079,0.980579565,0.981122523,NA,1.125316253,NA,NA,4.303119708,NA,2.508631664
ENSMUSG00002075048,ENSMUSG00002075048,NA,NA,2.342324079,NA,NA,4.614891883,4.501265012,NA,4.626155956,2.151559854,12.85553743,6.689684437
ENSMUSG00002075024,ENSMUSG00002075024,NA,0.931078821,NA,NA,NA,1.153722971,NA,1.674175223,NA,6.454679562,2.142589571,NA
ENSMUSG00002075017,ENSMUSG00002075017,64.85494522,111.7294585,108.9180697,90.21331998,73.58418921,115.3722971,92.27593274,70.31535937,86.04650078,165.6701088,79.27581414,81.94863435
ENSMUSG00002075013,ENSMUSG00002075013,NA,NA,5.855810199,NA,0.981122523,3.461168913,2.250632506,0.837087612,NA,NA,NA,0.836210555
ENSMUSG00002075011,ENSMUSG00002075011,1.852998435,0.931078821,NA,NA,NA,NA,2.250632506,1.674175223,4.626155956,3.227339781,NA,NA
ENSMUSG00002075003,ENSMUSG00002075003,3.70599687,2.793236463,3.513486119,3.92231826,3.924490091,2.307445942,2.250632506,0.837087612,0.925231191,3.227339781,4.285179143,1.672421109
ENSMUSG00002074991,ENSMUSG00002074991,NA,1.862157642,1.17116204,NA,NA,NA,NA,0.837087612,NA,NA,1.071294786,1.672421109
ENSMUSG00002074982,ENSMUSG00002074982,NA,1.862157642,1.17116204,NA,NA,3.461168913,5.626581265,0.837087612,NA,NA,NA,NA
ENSMUSG00002074967,ENSMUSG00002074967,NA,1.862157642,2.342324079,NA,1.962245046,NA,NA,NA,NA,3.227339781,NA,NA
ENSMUSG00002074962,ENSMUSG00002074962,0.926499217,NA,NA,NA,NA,9.229783767,2.250632506,1.674175223,2.775693574,3.227339781,2.142589571,4.181052773
ENSMUSG00002074943,ENSMUSG00002074943,NA,NA,1.17116204,NA,NA,NA,NA,3.348350446,2.775693574,NA,5.356473929,NA
ENSMUSG00002074941,ENSMUSG00002074941,0.926499217,1.862157642,1.17116204,NA,5.886735137,NA,NA,0.837087612,0.925231191,NA,1.071294786,1.672421109
ENSMUSG00002074925,ENSMUSG00002074925,8.338492957,1.862157642,1.17116204,0.980579565,2.943367569,3.461168913,3.375948759,0.837087612,1.850462382,1.075779927,NA,4.181052773
ENSMUSG00002074914,ENSMUSG00002074914,2.779497652,1.862157642,2.342324079,1.96115913,1.962245046,1.153722971,NA,1.674175223,NA,NA,1.071294786,1.672421109
ENSMUSG00002074913,ENSMUSG00002074913,NA,1.862157642,NA,NA,NA,3.461168913,1.125316253,0.837087612,0.925231191,NA,NA,NA
ENSMUSG00002074886,ENSMUSG00002074886,3.70599687,0.931078821,NA,NA,0.981122523,NA,NA,7.533788504,5.551387147,1.075779927,2.142589571,NA
ENSMUSG00002074868,ENSMUSG00002074868,0.926499217,NA,2.342324079,NA,1.962245046,2.307445942,NA,2.511262835,NA,NA,1.071294786,0.836210555
ENSMUSG00002074854,ENSMUSG00002074854,NA,4.655394106,12.88278244,1.96115913,10.79234775,25.38190536,5.626581265,5.859613281,6.476618339,15.06091898,3.213884357,0.836210555
ENSMUSG00001118668,Gm23864,38.91296713,41.89854695,43.33299547,49.02897825,51.01837119,40.38030398,86.64935147,57.7590452,49.96248433,66.69835547,70.70545586,30.10357996
ENSMUSG00000121584,Zftraf1,614.2689812,543.7500315,593.7791542,600.1146938,578.8622885,463.7966343,522.1467414,539.0844219,510.7276176,463.6611485,509.936318,692.3823392
ENSMUSG00000121583,Zftraf1,1967.884338,1970.162785,1787.193273,1908.207833,2000.508824,1495.22497,1480.916189,1822.33973,1824.555909,1387.756106,1765.493807,1725.938585
ENSMUSG00000121579,ENSMUSG00000121579,28.72147574,27.00128581,29.27905099,18.63101173,12.7545928,8.076060796,12.37847878,15.06757701,24.05601097,27.9702781,17.14071657,20.90526386
ENSMUSG00000121513,Ptprg,5667.395713,5106.036255,5280.769637,5702.07017,5928.923406,6675.441109,6105.965988,6278.157087,6128.731411,6954.917228,6228.507884,5365.963129
ENSMUSG00000121511,E230015B07Rik,18.52998435,6.517551748,23.42324079,13.72811391,8.830102706,4.614891883,24.75695756,5.022525669,6.476618339,18.28825876,7.4990635,7.525894991
ENSMUSG00000121504,Ppp4r1l-ps,808.8338169,688.0672488,686.3009553,679.5416385,660.2954579,591.859884,566.0340752,744.1708867,602.3255055,534.6626237,678.1295994,611.2699154
ENSMUSG00000121503,H2-K2,0.926499217,NA,NA,NA,1.962245046,1.153722971,2.250632506,3.348350446,2.775693574,NA,NA,NA
ENSMUSG00000121502,Zfp939,5.558995305,5.586472927,5.855810199,4.902897825,10.79234775,23.07445942,5.626581265,10.04505134,14.80369906,16.1366989,11.78424264,20.06905331
ENSMUSG00000121500,Pisd-ps1,150.0928732,157.3523208,147.566417,147.0869347,155.9984811,170.7509997,131.6620016,147.3274196,148.0369906,136.6240507,162.8368074,104.5263193
ENSMUSG00000121498,ENSMUSG00000121498,NA,NA,2.342324079,3.92231826,NA,2.307445942,NA,NA,NA,2.151559854,2.142589571,NA
ENSMUSG00000121496,Ube2d-ps,419.7041455,438.5381247,387.6546352,413.8045764,405.2036019,458.0280194,356.7252522,397.6166155,487.5968378,413.099492,370.6679959,457.4071733
ENSMUSG00000121495,ENSMUSG00000121495,5.558995305,1.862157642,2.342324079,5.88347739,2.943367569,6.922337825,12.37847878,4.185438058,7.40184953,5.378899635,8.570358286,8.362105546
ENSMUSG00000121493,Cyp4f41-ps,46.32496087,26.07020699,26.93672691,25.49506869,17.66020541,20.76701348,3.375948759,11.71922656,27.75693574,26.89449817,22.4971905,33.44842218
ENSMUSG00000121492,6820431F20Rik,235.3308012,222.5278382,309.1867785,220.6304021,308.0724722,473.0264181,430.9961249,238.5699693,313.6533738,409.8721522,236.7561476,201.5267437
ENSMUSG00000121491,2700099C18Rik,21.309482,19.55265524,43.33299547,24.51448912,41.20714596,43.84147289,59.6417614,39.34311774,40.71017241,38.72807737,49.27956014,25.92252719
ENSMUSG00000121490,C920006O11Rik,238.1102989,191.8022372,208.4668431,129.4365026,150.111746,250.3578847,165.4214892,184.9963622,168.3920768,299.0668197,257.1107486,143.8282154
ENSMUSG00000121489,1810014B01Rik,240.8897965,218.803523,207.295681,224.5527204,180.5265442,269.9711752,275.702482,191.6930631,217.4293299,375.4471945,163.9081022,237.4837975
ENSMUSG00000121487,ENSMUSG00000121487,4.632496087,1.862157642,1.17116204,0.980579565,3.924490091,NA,2.250632506,2.511262835,NA,1.075779927,NA,2.508631664
ENSMUSG00000121486,Zfp783,176.0348513,135.0064291,189.7282504,157.87331,156.9796037,145.3690943,140.6645316,154.8612081,139.7099099,153.8365296,143.5535013,127.1040043
ENSMUSG00000121485,ENSMUSG00000121485,378.0116807,365.9139767,426.3029825,424.5909516,392.4490091,518.0216139,494.013835,397.6166155,393.2232563,527.1321642,329.958794,388.0016973
ENSMUSG00000121484,Serpina3h,25.01547887,27.93236463,23.42324079,34.32028477,65.73520903,86.52922281,94.52656524,103.7988638,37.93447884,75.30459489,58.92121322,42.64673828
ENSMUSG00000121483,Gm20257,37.98646792,21.41481289,19.90975468,32.35912564,24.52806307,25.38190536,37.13543635,66.12992131,28.68216693,54.86477627,36.42402272,26.75873775
ENSMUSG00000121482,ENSMUSG00000121482,209.3888232,229.9764688,293.961672,229.4556182,258.0352235,339.1945534,266.6999519,213.457341,306.2515243,409.8721522,386.7374177,304.3806419
ENSMUSG00000121480,Gm10046,NA,0.931078821,NA,3.92231826,5.886735137,1.153722971,6.751897517,5.859613281,5.551387147,12.90935912,14.998127,0.836210555
ENSMUSG00000121479,Zscan30,77.82593427,101.4875915,79.6390187,75.5046265,95.16888472,93.45156064,77.64682145,85.38293638,76.79418887,112.9568923,69.63416107,90.31073989
ENSMUSG00000121477,ENSMUSG00000121477,1162.756518,996.2543386,1319.899619,1156.103307,1063.536815,1371.776612,1211.965604,1000.319696,1322.155372,1877.235973,1227.703824,1202.470777
ENSMUSG00000121476,ENSMUSG00000121476,20.38298278,16.75941878,14.05394448,3.92231826,23.54694055,9.229783767,21.38100881,21.7642779,30.53262931,20.43981861,25.71107486,10.03452665
ENSMUSG00000121472,ENSMUSG00000121472,1.852998435,0.931078821,NA,NA,NA,1.153722971,2.250632506,NA,NA,NA,NA,2.508631664
ENSMUSG00000121471,ENSMUSG00000121471,NA,NA,2.342324079,NA,NA,2.307445942,NA,2.511262835,NA,2.151559854,NA,NA
ENSMUSG00000121470,ENSMUSG00000121470,12.04448983,2.793236463,11.7116204,9.80579565,6.86785766,16.15212159,7.87721377,6.696700893,4.626155956,10.75779927,4.285179143,9.1983161
ENSMUSG00000121458,AW822252,10.19149139,1.862157642,8.198134278,5.88347739,5.886735137,16.15212159,NA,5.859613281,9.252311912,6.454679562,12.85553743,NA
ENSMUSG00000121456,ENSMUSG00000121456,24.08897965,12.10402467,25.76556487,9.80579565,26.49030812,19.6132905,6.751897517,10.88213895,29.60739812,24.74293832,33.21013836,20.06905331
ENSMUSG00000121452,ENSMUSG00000121452,37.98646792,52.14041398,44.50415751,26.47564825,51.99949371,71.53082419,40.5113851,36.83185491,21.2803174,62.39523576,39.63790707,39.30189606
ENSMUSG00000121449,Pdxk-ps,9.264992175,7.448630569,NA,1.96115913,1.962245046,2.307445942,NA,1.674175223,5.551387147,2.151559854,2.142589571,1.672421109
ENSMUSG00000121446,ENSMUSG00000121446,1.852998435,NA,NA,NA,0.981122523,1.153722971,NA,NA,NA,NA,1.071294786,NA
ENSMUSG00000121445,ENSMUSG00000121445,4.632496087,13.96618232,2.342324079,7.84463652,3.924490091,8.076060796,12.37847878,8.370876116,5.551387147,9.682019343,5.356473929,10.87073721
ENSMUSG00000121430,ENSMUSG00000121430,12.04448983,9.310788211,14.05394448,9.80579565,15.69796037,25.38190536,22.50632506,8.370876116,18.50462382,27.9702781,10.71294786,6.689684437
ENSMUSG00000121426,ENSMUSG00000121426,0.926499217,7.448630569,2.342324079,NA,NA,2.307445942,NA,NA,NA,4.303119708,1.071294786,6.689684437
ENSMUSG00000121414,Smok4a,1.852998435,NA,NA,1.96115913,NA,3.461168913,4.501265012,2.511262835,NA,NA,1.071294786,1.672421109
ENSMUSG00000121407,Gm6345,3.70599687,8.37970939,3.513486119,NA,3.924490091,3.461168913,2.250632506,NA,4.626155956,4.303119708,2.142589571,8.362105546
ENSMUSG00000121404,ENSMUSG00000121404,NA,NA,NA,NA,NA,19.6132905,3.375948759,8.370876116,3.700924765,4.303119708,NA,NA
ENSMUSG00000121398,Slfn10-ps,6.485494522,1.862157642,4.684648159,1.96115913,7.848980183,11.53722971,6.751897517,7.533788504,5.551387147,5.378899635,6.427768714,5.017263327
ENSMUSG00000121397,ENSMUSG00000121397,1.852998435,NA,NA,NA,NA,NA,3.375948759,4.185438058,NA,1.075779927,NA,1.672421109
ENSMUSG00000121395,ENSMUSG00000121395,551.2670344,592.1661302,571.5270754,518.7265899,589.6546362,680.6965528,643.6808967,586.7984157,560.6901019,664.8319949,549.5742251,491.6918061
ENSMUSG00000121382,ENSMUSG00000121382,263.1257778,305.3938533,298.6463201,251.0283686,235.4694055,244.5892698,250.9455244,229.3620056,181.3453135,329.1886576,242.1126216,199.018112
ENSMUSG00000121378,ENSMUSG00000121378,12.97098904,11.17294585,NA,18.63101173,14.71683784,21.92073645,16.87974379,10.88213895,12.95323668,19.36403869,27.85366443,14.21557943
ENSMUSG00000121377,Gm5113,331.6867199,290.4965922,339.6369915,293.1932899,267.8464487,273.4323441,186.802498,188.3447126,412.6531113,428.1604109,376.0244698,321.104853
ENSMUSG00000121376,ENSMUSG00000121376,12.97098904,13.0351035,14.05394448,13.72811391,5.886735137,2.307445942,6.751897517,4.185438058,11.10277429,18.28825876,16.06942179,16.72421109
ENSMUSG00000121374,ENSMUSG00000121374,27.79497652,14.89726114,22.25207876,11.76695478,27.47143064,13.84467565,14.62911129,22.60136551,5.551387147,22.59137847,14.998127,20.06905331
ENSMUSG00000121369,ENSMUSG00000121369,25.94197809,11.17294585,15.22510652,18.63101173,17.66020541,43.84147289,18.00506005,22.60136551,35.15878527,60.24367591,19.28330614,19.23284276
ENSMUSG00000121347,Gm2011,91.72342253,70.76199041,97.2064493,113.7472295,124.6025604,107.2962363,82.14808646,101.287601,108.2520494,148.4576299,85.70358286,88.63831878
ENSMUSG00000121345,2610005L07Rik,150.0928732,130.351035,135.8547966,92.17447911,105.9612325,125.7558038,120.4088391,112.16974,109.1772806,129.0935912,151.0525648,82.7848449
ENSMUSG00000121337,Ceacam-ps1,5.558995305,1.862157642,NA,4.902897825,NA,6.922337825,6.751897517,0.837087612,3.700924765,3.227339781,8.570358286,5.853473882
ENSMUSG00000121319,ENSMUSG00000121319,0.926499217,NA,NA,NA,NA,NA,1.125316253,6.696700893,NA,1.075779927,1.071294786,1.672421109
ENSMUSG00000121318,ENSMUSG00000121318,12.04448983,22.34589171,26.93672691,12.74753434,40.22602344,16.15212159,30.38353883,15.90466462,44.41109718,19.36403869,48.20826536,25.92252719
ENSMUSG00000121317,ENSMUSG00000121317,NA,NA,2.342324079,1.96115913,NA,NA,NA,NA,3.700924765,4.303119708,2.142589571,0.836210555
ENSMUSG00000121316,ENSMUSG00000121316,11.11799061,6.517551748,NA,3.92231826,3.924490091,5.768614854,7.87721377,5.022525669,3.700924765,7.530459489,1.071294786,0.836210555
ENSMUSG00000121311,Gsdmcl2,NA,NA,NA,1.96115913,NA,2.307445942,NA,1.674175223,3.700924765,NA,NA,NA
ENSMUSG00000121309,ENSMUSG00000121309,42.618964,44.69178341,30.45021303,54.91245564,49.05612614,68.06965528,38.2607526,31.80932924,59.21479624,32.27339781,51.42214972,56.02610716
ENSMUSG00000121307,ENSMUSG00000121307,16.67698591,14.89726114,17.5674306,11.76695478,14.71683784,14.99839862,12.37847878,8.370876116,3.700924765,7.530459489,9.641653072,9.1983161
ENSMUSG00000121301,Nlrp5-ps,3.70599687,1.862157642,NA,0.980579565,NA,6.922337825,1.125316253,6.696700893,5.551387147,3.227339781,2.142589571,0.836210555
ENSMUSG00000121300,Gm1070,7.41199374,3.724315284,2.342324079,7.84463652,3.924490091,11.53722971,9.002530023,NA,5.551387147,2.151559854,11.78424264,2.508631664
ENSMUSG00000121297,ENSMUSG00000121297,NA,NA,NA,NA,3.924490091,6.922337825,1.125316253,NA,NA,4.303119708,2.142589571,NA
ENSMUSG00000121280,ENSMUSG00000121280,25.01547887,13.0351035,12.88278244,11.76695478,19.62245046,40.38030398,28.13290632,15.90466462,18.50462382,38.72807737,37.4953175,15.05178998
ENSMUSG00000121277,ENSMUSG00000121277,17.60348513,27.93236463,37.47718527,17.65043217,29.43367569,43.84147289,38.2607526,56.08486998,31.4578605,46.25853686,28.92495921,21.74147442
ENSMUSG00000121275,ENSMUSG00000121275,1.852998435,5.586472927,7.026972238,6.864056955,1.962245046,NA,13.50379503,5.022525669,6.476618339,2.151559854,13.92683221,2.508631664
ENSMUSG00000121274,ENSMUSG00000121274,12.04448983,12.10402467,8.198134278,7.84463652,8.830102706,3.461168913,10.12784628,6.696700893,7.40184953,6.454679562,7.4990635,10.03452665
ENSMUSG00000121272,ENSMUSG00000121272,NA,NA,4.684648159,NA,2.943367569,NA,2.250632506,NA,NA,4.303119708,2.142589571,NA
ENSMUSG00000121271,ENSMUSG00000121271,NA,NA,8.198134278,NA,NA,2.307445942,NA,0.837087612,NA,3.227339781,NA,1.672421109
ENSMUSG00000121270,ENSMUSG00000121270,7.41199374,NA,NA,NA,1.962245046,9.229783767,NA,NA,1.850462382,NA,10.71294786,NA
ENSMUSG00000121266,ENSMUSG00000121266,3.70599687,NA,NA,NA,1.962245046,5.768614854,NA,NA,1.850462382,2.151559854,2.142589571,NA
ENSMUSG00000121258,ENSMUSG00000121258,13.89748826,12.10402467,46.84648159,27.45622782,10.79234775,20.76701348,30.38353883,25.94971596,23.13077978,23.66715839,18.21201136,13.37936887
ENSMUSG00000121256,ENSMUSG00000121256,13.89748826,13.96618232,15.22510652,20.59217086,14.71683784,8.076060796,12.37847878,12.55631417,12.95323668,25.81871825,20.35460093,12.54315832
ENSMUSG00000121255,ENSMUSG00000121255,16.67698591,16.75941878,21.08091672,13.72811391,7.848980183,6.922337825,10.12784628,20.09010268,9.252311912,5.378899635,13.92683221,18.3966322
ENSMUSG00000121253,ENSMUSG00000121253,3.70599687,NA,NA,NA,NA,2.307445942,4.501265012,NA,1.850462382,NA,NA,NA
ENSMUSG00000121252,ENSMUSG00000121252,2.779497652,16.75941878,4.684648159,21.57275043,10.79234775,19.6132905,9.002530023,10.04505134,4.626155956,12.90935912,2.142589571,12.54315832
ENSMUSG00000121251,ENSMUSG00000121251,21.309482,22.34589171,16.39626856,5.88347739,9.811225229,12.69095268,14.62911129,15.06757701,6.476618339,10.75779927,17.14071657,13.37936887
ENSMUSG00000121247,ENSMUSG00000121247,75.97293583,81.93493626,71.44088442,120.6112865,52.98061623,42.68774992,55.14049639,71.15244698,57.36433386,62.39523576,79.27581414,81.11242379
ENSMUSG00000121240,ENSMUSG00000121240,12.97098904,2.793236463,3.513486119,1.96115913,5.886735137,2.307445942,2.250632506,NA,5.551387147,NA,NA,4.181052773
ENSMUSG00000121238,ENSMUSG00000121238,524.3985571,501.8514846,370.0872046,489.3092029,349.2796181,350.7317831,320.7151321,380.0377757,341.4103096,341.0222368,395.3077759,474.1313844
ENSMUSG00000121236,ENSMUSG00000121236,10.19149139,15.82833996,2.342324079,15.68927304,12.7545928,3.461168913,4.501265012,11.71922656,22.20554859,3.227339781,17.14071657,10.03452665
ENSMUSG00000121235,ENSMUSG00000121235,2.779497652,5.586472927,NA,7.84463652,0.981122523,1.153722971,NA,1.674175223,1.850462382,NA,2.142589571,5.017263327
ENSMUSG00000121233,ENSMUSG00000121233,NA,1.862157642,NA,NA,NA,1.153722971,4.501265012,1.674175223,NA,1.075779927,5.356473929,0.836210555
ENSMUSG00000121230,ENSMUSG00000121230,57.44295148,70.76199041,52.70229179,57.85419433,83.39541444,86.52922281,61.89239391,74.50079743,66.61664577,90.36551386,74.990635,73.5865288
ENSMUSG00000121229,ENSMUSG00000121229,18.52998435,5.586472927,28.10788895,13.72811391,9.811225229,17.30584456,4.501265012,8.370876116,4.626155956,4.303119708,4.285179143,2.508631664
ENSMUSG00000121226,ENSMUSG00000121226,114.885903,121.0402467,83.15250482,84.32984259,67.69745408,80.76060796,73.14555644,57.7590452,91.59788793,64.54679562,58.92121322,67.73305492
ENSMUSG00000121225,ENSMUSG00000121225,370.599687,351.0167156,422.7894963,377.5231325,416.9770722,527.2513977,468.1315612,298.0031897,405.2512618,512.0712452,410.3059029,430.6484356
ENSMUSG00000121224,ENSMUSG00000121224,16.67698591,6.517551748,2.342324079,NA,0.981122523,2.307445942,NA,0.837087612,3.700924765,4.303119708,6.427768714,4.181052773
ENSMUSG00000121223,ENSMUSG00000121223,25.94197809,13.0351035,11.7116204,10.78637521,5.886735137,9.229783767,7.87721377,28.46097879,14.80369906,11.8335792,9.641653072,18.3966322
ENSMUSG00000121222,ENSMUSG00000121222,5.558995305,7.448630569,4.684648159,5.88347739,NA,4.614891883,2.250632506,0.837087612,0.925231191,6.454679562,11.78424264,8.362105546
ENSMUSG00000121216,ENSMUSG00000121216,5.558995305,17.6904976,2.342324079,NA,1.962245046,4.614891883,5.626581265,5.859613281,NA,11.8335792,21.42589571,6.689684437
ENSMUSG00000121215,ENSMUSG00000121215,24.08897965,16.75941878,28.10788895,15.68927304,23.54694055,36.91913507,15.75442754,3.348350446,16.65416144,20.43981861,12.85553743,13.37936887
ENSMUSG00000121211,ENSMUSG00000121211,6.485494522,9.310788211,9.369296318,6.864056955,2.943367569,8.076060796,13.50379503,5.022525669,NA,5.378899635,8.570358286,5.853473882
ENSMUSG00000121210,ENSMUSG00000121210,1.852998435,1.862157642,4.684648159,3.92231826,NA,NA,2.250632506,NA,NA,NA,2.142589571,NA
ENSMUSG00000121209,ENSMUSG00000121209,72.26693896,24.20804935,44.50415751,26.47564825,23.54694055,40.38030398,16.87974379,19.25301507,34.23355408,36.57651752,28.92495921,25.92252719
ENSMUSG00000121206,ENSMUSG00000121206,0.926499217,NA,NA,NA,0.981122523,NA,2.250632506,NA,NA,NA,2.142589571,NA
ENSMUSG00000121204,ENSMUSG00000121204,42.618964,18.62157642,21.08091672,31.37854608,37.28265587,61.14731746,41.63670136,35.15767969,30.53262931,55.9405562,20.35460093,29.26736941
ENSMUSG00000121201,ENSMUSG00000121201,NA,NA,NA,NA,1.962245046,2.307445942,NA,2.511262835,1.850462382,1.075779927,NA,1.672421109
ENSMUSG00000121198,ENSMUSG00000121198,9.264992175,16.75941878,2.342324079,15.68927304,8.830102706,2.307445942,9.002530023,9.207963727,8.327080721,3.227339781,12.85553743,15.05178998
ENSMUSG00000121196,ENSMUSG00000121196,4.632496087,7.448630569,4.684648159,14.70869347,5.886735137,18.45956753,1.125316253,10.88213895,1.850462382,2.151559854,6.427768714,10.03452665
ENSMUSG00000121195,ENSMUSG00000121195,54.66345383,84.72817272,79.6390187,64.71825129,72.60306669,80.76060796,61.89239391,68.64118415,71.24280172,95.7444135,53.56473929,67.73305492
ENSMUSG00000121192,ENSMUSG00000121192,33.35397183,15.82833996,18.73859264,29.41738695,12.7545928,18.45956753,9.002530023,16.74175223,47.18679075,25.81871825,16.06942179,14.21557943
ENSMUSG00000121191,ENSMUSG00000121191,144.5338779,138.7307443,201.4398708,135.31998,105.9612325,159.21377,135.0379503,127.237317,190.5976254,235.595804,130.6979639,142.1557943
ENSMUSG00000121189,ENSMUSG00000121189,11.11799061,8.37970939,1.17116204,4.902897825,5.886735137,16.15212159,13.50379503,11.71922656,4.626155956,6.454679562,9.641653072,7.525894991
ENSMUSG00000121184,ENSMUSG00000121184,42.618964,19.55265524,23.42324079,25.49506869,21.5846955,18.45956753,31.50885508,47.71399386,60.14002743,75.30459489,63.20639236,40.13810662
ENSMUSG00000121179,ENSMUSG00000121179,2020.694793,1463.655907,1960.525255,1625.800919,1489.34399,1833.265801,1505.673146,1272.37317,1563.640713,2144.029394,1189.137212,1532.773947
ENSMUSG00000121178,ENSMUSG00000121178,24.08897965,9.310788211,14.05394448,8.825216085,9.811225229,4.614891883,6.751897517,13.39340179,10.1775431,1.075779927,10.71294786,7.525894991
ENSMUSG00000121177,ENSMUSG00000121177,7.41199374,3.724315284,4.684648159,NA,1.962245046,NA,NA,3.348350446,3.700924765,4.303119708,2.142589571,NA
ENSMUSG00000121176,ENSMUSG00000121176,6.485494522,9.310788211,15.22510652,6.864056955,8.830102706,4.614891883,3.375948759,5.022525669,NA,6.454679562,6.427768714,8.362105546
